ano_criacao_processo;numero_processo_formatado;situacao_item_processo;numero_item_processo;codigo_elemento_item_despesa;nome_elemento_item_despesa;codigo_item_material_servico_numerico;item_material_servico;unnamed_8;unnamed_9;unnamed_10;quantidade_item_pedido;valor_unitario_referencia_item_pedido;valor_total_referencia_item_pedido
2026;1441003 000012/2026;Homologado/Ratificado;2;5212;MAQUINAS, APARELHOS, UTENSILIOS E EQUIPAMENTOS  USO ADMINISTRATIVO;1685813;"AR CONDICIONADO SPLIT - MODELO: PISO E TETO; TECNOLOGIA: INVERTER; CICLO: FRIO; CAPACIDADE TERMICA: 36.000 BTUS/H; NUMERO DE VELOCIDADES: MINIMO 3 VELOCIDADES; MODO DE OPERACAO: REFRIGERACAO E VENTILACAO; FUNCAO ESPECIAL: TEMPORIZADOR + TIMER + SWING; FILTRAGEM DE AR: FILTRO ANTIBACTERIAS, FUNGOS E ACAROS; VOLTAGEM/FREQUENCIA: 220V/60HZ; CLASSIFICACAO ENERGETICA: CLASSE A; FLUIDO REFRIGERANTE: GAS ECOLOGICO R-410A; CONTROLE REMOTO: SEM FIO; CONDENSADORA: DESCARGA HORIZONTAL; CONTEUDO EXTRA: MANU";;;;1;7601,0;15202,0
2026;1441003 000012/2026;Homologado/Ratificado;3;3024;PECAS E ACESSORIOS P/ EQUIP.  E OUTROS MATERIAIS PERMANENTES;1790889;"BOMBA DRENO PARA AR CONDICIONADO - CAPACIDADE: DE ATE 30.000 BTUS; TENSAO: 220 VOLTS; VAZAO: MINIMA DE AGUA 12 L/H; ALTURA: MINIMA DE BOMBEAMENTO 9 METROS; CONSUMO: 20 WATTS;";;;;1;750,0;15000,0
2026;1441003 000012/2026;Homologado/Ratificado;4;5212;MAQUINAS, APARELHOS, UTENSILIOS E EQUIPAMENTOS  USO ADMINISTRATIVO;1685767;"AR CONDICIONADO SPLIT - MODELO: HIGHWALL (DE PAREDE); TECNOLOGIA: INVERTER; CICLO: FRIO; CAPACIDADE TERMICA: 12.000 BTUS/H; NUMERO DE VELOCIDADES: MINIMO 3 VELOCIDADES; MODO DE OPERACAO: REFRIGERACAO E VENTILACAO; FUNCAO ESPECIAL: TEMPORIZADOR + TIMER + SWING; FILTRAGEM DE AR: FILTRO ANTIBACTERIAS, FUNGOS E ACAROS; VOLTAGEM/FREQUENCIA: 220V/60HZ; CLASSIFICACAO ENERGETICA: CLASSE A; FLUIDO REFRIGERANTE: GAS ECOLOGICO R-410A; CONTROLE REMOTO: SEM FIO COM DISPLAY DE AJUSTE DE TEMPERATURA; CONDENSAD";;;;1;2380,0;190400,0
2026;1441003 000012/2026;Homologado/Ratificado;5;5212;MAQUINAS, APARELHOS, UTENSILIOS E EQUIPAMENTOS  USO ADMINISTRATIVO;1685651;"AR CONDICIONADO SPLIT - MODELO: HIGHWALL (DE PAREDE); TECNOLOGIA: INVERTER; CICLO: FRIO; CAPACIDADE TERMICA: 30.000 BTUS/H; NUMERO DE VELOCIDADES: MINIMO 3 VELOCIDADES; MODO DE OPERACAO: REFRIGERACAO E VENTILACAO; FUNCAO ESPECIAL: TEMPORIZADOR + TIMER + SWING; FILTRAGEM DE AR: FILTRO ANTIBACTERIAS, FUNGOS E ACAROS; VOLTAGEM/FREQUENCIA: 220V/60HZ; CLASSIFICACAO ENERGETICA: CLASSE A; FLUIDO REFRIGERANTE: GAS ECOLOGICO R-410A; CONTROLE REMOTO: SEM FIO; CONDENSADORA: DESCARGA HORIZONTAL; CONTEUDO EX";;;;1;5564,0;55640,0
2026;1441003 000012/2026;Homologado/Ratificado;6;5212;MAQUINAS, APARELHOS, UTENSILIOS E EQUIPAMENTOS  USO ADMINISTRATIVO;1773780;"AR CONDICIONADO SPLIT - MODELO: HIGHWALL (DE PAREDE); TECNOLOGIA: INVERTER; CICLO: FRIO; CAPACIDADE TERMICA: 9.000 BTUS/H; NUMERO DE VELOCIDADES: MINIMO 3 VELOCIDADES; MODO DE OPERACAO: REFRIGERACAO E VENTILACAO; FUNCAO ESPECIAL: TEMPORIZADOR + TIMER + SWING; FILTRAGEM DE AR: FILTRO ANTIBACTERIAS, FUNGOS E ACAROS; VOLTAGEM/FREQUENCIA: 220V/60HZ; CLASSIFICACAO ENERGETICA: CLASSE A; FLUIDO REFRIGERANTE: GAS ECOLOGICO R-410A; CONTROLE REMOTO: SEM FIO; CONDENSADORA: DESCARGA HORIZONTAL; CONTEUDO EXT";;;;1;2230,0;44600,0
2026;1441003 000012/2026;Homologado/Ratificado;7;5212;MAQUINAS, APARELHOS, UTENSILIOS E EQUIPAMENTOS  USO ADMINISTRATIVO;1869450;"AR CONDICIONADO SPLIT - MODELO: HIGHWALL (DE PAREDE); TECNOLOGIA: INVERTER; CICLO: CICLO REVERSO (QUENTE/FRIO); CAPACIDADE TERMICA: 22.000 BTUS/H; NUMERO DE VELOCIDADES: MINIMO 3 VELOCIDADES; MODO DE OPERACAO: AUTO, REFRIGERAR, VENTILAR, DESUMIDIFICAR; FUNCAO ESPECIAL: TIMER,SWING,SLEEP,MODE,ECOMOMY E FAN; FILTRAGEM DE AR: FILTRO ANTIBACTERIAS, FUNGOS E ACAROS; VOLTAGEM/FREQUENCIA: 220V/60HZ; CLASSIFICACAO ENERGETICA: CLASSE A; FLUIDO REFRIGERANTE: GAS ECOLOGICO R-410A; CONTROLE REMOTO: SEM FIO ";;;;1;3900,0;27300,0
2026;1451044 000004/2026;Homologado/Ratificado;1;3969;CONTRATOS DE ENERGIA ELETRICA;4880;FORNECIMENTO DE ENERGIA ELETRICA EM MEDIA TENSAO;;;;1;1158363,4;1158363,4
2026;1451044 000004/2026;Homologado/Ratificado;2;3969;CONTRATOS DE ENERGIA ELETRICA;4880;FORNECIMENTO DE ENERGIA ELETRICA EM MEDIA TENSAO;;;;1;1012908,5;1012908,5
2026;1451044 000007/2026;Homologado/Ratificado;1;3942;SERVICOS GRAFICOS DE SEGURANCA;45926;SERVICOS DE IMPRESSAO DE ITENS DE COMUNICACAO VISUAL;;;;1;28200,0;28200,0
2026;1451044 000008/2026;Homologado/Ratificado;1;3904;CONFECCAO EM GERAL;6157;SERVICOS DE CONFECCAO/GRAVACAO DE PLAQUETA PATRIMONIAL;;;;1;17000,0;17000,0
2026;1451044 000012/2026;Homologado/Ratificado;1;3915;SERVICO POSTAL-TELEGRAFICO;4995;CONTRATACAO DE SERVICO POSTAL E TELEGRAFICO;;;;1;360000,0;360000,0
2026;1451044 000014/2026;Homologado/Ratificado;1;3040;MATERIAL DE CAMA, MESA E BANHO;1667459;"TOALHA  AVULSA -  TIPO: BANHO; COMPOSICAO: 100% ALGODAO; GRAMATURA: MINIMA 350 G/M2; LARGURA: MINIMA 60 CM; COMPRIMENTO: MINIMO 130 CM; TECIDO: FELPUDO, PRE-LAVADO E PRE-ENCOLHIDO; COSTURA: REFORCADA EM TODA A VOLTA; RESISTENCIA: PROCESSO INDUSTRIAL DE LAVAGEM E ALVEJAMENTO;";;;;1;14,55;405217,5
2026;1451044 000014/2026;Homologado/Ratificado;2;3040;MATERIAL DE CAMA, MESA E BANHO;1686194;"COLCHAO -  TIPO: ESPUMA; MODELO: SOLTEIRO; MATERIA-PRIMA: ESPUMA CERTIFICADA, FLEXIVEL E DE POLIURETANO; REVESTIMENTO: 100% POLIESTER COM TRATAMENTO ANTIACARO E FUNGO; PROTECAO: ANTICHAMA (AUTO EXTINGUIVEL); DENSIDADE: MINIMA D20 REAL; CARGA SUPORTADA: ATE 50 KG; LARGURA: 70 CM; COMPRIMENTO: 188 CM; ALTURA: MINIMA 12 CM;";;;;1;137,5;3437500,0
2026;1451044 000016/2026;Homologado/Ratificado;1;5204;MAQUINAS, APARELHOS, UTENSILIOS E EQUIPAMENTOS DE USO INDUSTRIAL;2028883;"TRANSFORMADOR DE POTENCIA ACIMA DE 2KVA - POTENCIA: 112,5 KVA; TENSAO PRIMARIA: 13,8 KVA; TIPO: TRIFASICO; RESFRIAMENTO: SECO; QUANTIDADE DE SAIDAS: 4 SAIDAS; TENSAO SECUNDARIA: BIVOLT (127/220V);";;;;1;26376,77;26376,77
2026;1451044 000017/2026;Homologado/Ratificado;1;5214;MOBILIARIO;1110268;"LONGARINA - APLICACAO: 03 LUGARES; QUANTIDADE LUGARES: SEM APOIO PARA BRACOS; ASSENTO/ENCOSTO: POLIPROPILENO DE ALTA RESISTENCIA; ESTRUTURA: TUBO DE ACO SAE 1020; PES: COM SAPATAS; CONTRA-ASSENTO: EM POLIPROPILENO DE ALTA RESISTENCIA; CONTRA-ENCOSTO: EM POLIPROPILENO DE ALTA RESISTENCIA;";;;;1;1167,65;3502,95
2026;1451044 000019/2026;Homologado/Ratificado;1;3010;MATERIAL MEDICO E HOSPITALAR;440302;"BOLSA PARA OSTOMIA - APLICACAO: PARA ESTOMA INTESTINAL, UMA PECA, USO ADULTO; TIPO: FECHADA; COR: OPACA; FILTRO: COM FILTRO DE CARVAO ATIVADO INTEGRADO; DIAMETRO: DO PRE-CORTE 10MM E DIAMETRO RECORTE MAXIMO 76MM;";;;;1;10,12;75900,0
2026;1451044 000020/2026;Homologado/Ratificado;1;3025;MATERIAL DE SEGURANCA, APETRECHOS OPERACIONAIS E POLICIAIS;1618261;"ESPARGIDOR DE AGENTE PIMENTA - AGENTE ATIVO: PIMENTA (OC) IRRITANTE DE OLHOS, PELE E MUCOSAS; ALCANCE: MINIMO DE 5 METROS; PESO LIQUIDO: 450 +/- 10 GRAMAS; ACIONADOR: MANUAL POR PRESSAO DO ATUADOR E JATO DE SPRAY; SISTEMA SEGURANCA: RAVA DE SEGURANCA,QUE EVITE ACIONAMENTO ACIDENTAL; SISTEMA RASTREAMENTO: SEM SISTEMA DE RASTREAMENTO; FORMATO: CILINDRICO; MEDIDAS: CONFORME FABRICANTE; COMPONENTE: COLDRE COURO,PRETA, ENCAIXE PARA CINTURAO; APLICACAO: CONTROLE DE DISTURBIOS E COMBATE A CRIMINALIDADE";;;;1;404,8;404800,0
2026;1451044 000022/2026;Homologado/Ratificado;1;3010;MATERIAL MEDICO E HOSPITALAR;1229265;"COLETOR DE MATERIAL PERFUROCORTANTE - CAPACIDADE VOLUMETRICA: 13 LITROS; REVESTIMENTO: CONFECCIONADO EM PAPELAO RIGIDO; FUNCAO: PARA DESCARTE DE MATERIAL PERFURO CORTANTE; TAMPA: COM PROTECAO CONTRA VAZAMENTOS; SEGURANCA: RESISTENTE A QUEDA E TOMBAMENTO;";;;;1;65,4;3008,4
2026;1451044 000022/2026;Homologado/Ratificado;2;3010;MATERIAL MEDICO E HOSPITALAR;512931;"SUPORTE PARA COLETOR MATERIAL PERFUROCORTANTE - MATERIA-PRIMA: EM ARAME NA MEDIDA PADRAO DO COLETOR; APLICACAO: COLETOR COM CAPACIDADE DE 13 LITROS; BASE: BASE PARA FIXACAO NA PAREDE; COR: CONFORME SOLICITADO PELO ORGAO/ENTIDADE;";;;;1;62,0;1054,0
2026;1451044 000022/2026;Homologado/Ratificado;3;3010;MATERIAL MEDICO E HOSPITALAR;1692496;"TOUCA DESCARTAVEL - MATERIA-PRIMA: TNT (NAO TECIDO); TIPO: SANFONADA; GRAMATURA: MINIMA 10 G; MODELO: SANFONADA, COM ELASTICO; COR: BRANCA; APRESENTACAO: PACOTE 100 UN;";;;;1;5,2;338,0
2026;1451044 000022/2026;Homologado/Ratificado;4;3010;MATERIAL MEDICO E HOSPITALAR;1229265;"COLETOR DE MATERIAL PERFUROCORTANTE - CAPACIDADE VOLUMETRICA: 13 LITROS; REVESTIMENTO: CONFECCIONADO EM PAPELAO RIGIDO; FUNCAO: PARA DESCARTE DE MATERIAL PERFURO CORTANTE; TAMPA: COM PROTECAO CONTRA VAZAMENTOS; SEGURANCA: RESISTENTE A QUEDA E TOMBAMENTO;";;;;1;65,4;32373,0
2026;1451044 000022/2026;Homologado/Ratificado;5;3010;MATERIAL MEDICO E HOSPITALAR;512931;"SUPORTE PARA COLETOR MATERIAL PERFUROCORTANTE - MATERIA-PRIMA: EM ARAME NA MEDIDA PADRAO DO COLETOR; APLICACAO: COLETOR COM CAPACIDADE DE 13 LITROS; BASE: BASE PARA FIXACAO NA PAREDE; COR: CONFORME SOLICITADO PELO ORGAO/ENTIDADE;";;;;1;62,0;40920,0
2026;1451044 000023/2026;Homologado/Ratificado;1;3025;MATERIAL DE SEGURANCA, APETRECHOS OPERACIONAIS E POLICIAIS;1960750;"ALGEMA - MODELO: PUNHO; MATERIA-PRIMA: ACO INOXIDAVEL AUSTENITICO; ACABAMENTO: FOSCO; TIPO DE LIGACAO: ELO; SISTEMA SEGURANCA: TRAVAMENTO DUPLO; SISTEMA DE FECHAMENTO: CATRACA SONRE A ALCA DENTADA EM POSICAO FIXA; RESISTENCIA: ACIMA DE 500 KGF; PESO: ATE 350 GRAMAS; ACESSORIOS: SEM ACESSORIOS; GRAVACAO: CONFORME SOLICITACAO DO ORGAO;";;;;1;257,0;257000,0
2026;1451044 000024/2026;Homologado/Ratificado;1;3010;MATERIAL MEDICO E HOSPITALAR;1384910;"SERINGA DESCARTAVEL - MATERIA-PRIMA: POLIPROPILENO; CAPACIDADE: 10 ML, SEM AGULHA, BICO CENTRAL E PONTA LUER SLIP;";;;;1;0,172;1591,0
2026;1451044 000024/2026;Homologado/Ratificado;2;3010;MATERIAL MEDICO E HOSPITALAR;1233904;"AGULHA DESCARTAVEL - MEDIDAS (C X D): 25 X 0,8 MM COM DISPOSITIVO DE SEGURANCA; BISEL: TRIFACETADO COM PROTETOR; CANHAO: PLASTICO RESISTENTE NA COR PADRAO; CANULA: ACO INOX SILICONIZADA; ESTERIL: SIM;";;;;1;0,184;49680,0
2026;1451044 000024/2026;Homologado/Ratificado;3;3010;MATERIAL MEDICO E HOSPITALAR;1233920;"AGULHA DESCARTAVEL - MEDIDAS (C X D): 40 X 1,2 MM COM DISPOSITIVO DE SEGURANCA; BISEL: TRIFACETADO COM PROTETOR; CANHAO: PLASTICO RESISTENTE NA COR PADRAO; CANULA: ACO INOX SILICONIZADA; ESTERIL: SIM;";;;;1;0,2146;14485,5
2026;1451044 000024/2026;Homologado/Ratificado;4;3010;MATERIAL MEDICO E HOSPITALAR;583740;"SERINGA DESCARTAVEL - MATERIA-PRIMA: POLIPROPILENO; CAPACIDADE: 03 ML SEM AGULHA;";;;;1;0,083;1411,0
2026;1451044 000024/2026;Homologado/Ratificado;5;3010;MATERIAL MEDICO E HOSPITALAR;583758;"SERINGA DESCARTAVEL - MATERIA-PRIMA: PROLIPROPILENO; CAPACIDADE: 05 ML SEM AGULHA;";;;;1;0,118;3540,0
2026;1451044 000025/2026;Homologado/Ratificado;1;3010;MATERIAL MEDICO E HOSPITALAR;516546;"FITA CIRURGICA - TIPO: MICROPOROSA; MEDIDAS: 25MM X 10M;";;;;1;1,83;9699,0
2026;1451044 000025/2026;Homologado/Ratificado;2;3010;MATERIAL MEDICO E HOSPITALAR;516546;"FITA CIRURGICA - TIPO: MICROPOROSA; MEDIDAS: 25MM X 10M;";;;;1;1,83;183,0
2026;1451044 000026/2026;Homologado/Ratificado;1;3010;MATERIAL MEDICO E HOSPITALAR;1067958;"TERMOMETRO USO CLINICO - MATERIA-PRIMA: PLASTICO INQUEBRAVEL; TIPO: DIGITAL, MOSTRADOR DE CRISTAL LIQUIDO; GRADUACAO: 0,1 GRAUS CENTIGRADOS;";;;;1;12,935;413,92
2026;1451044 000026/2026;Homologado/Ratificado;2;3010;MATERIAL MEDICO E HOSPITALAR;1689827;"ESPARADRAPO -  COMPOSICAO: 100% ALGODAO, ISENTO DE LATEX; CARACTERISTICAS GERAIS: HIPOALERGICO, IMPERMEAVEL; DIMENSOES (L X C ): 10 CM X 4,5 M; COR: BRANCO; APRESENTACAO: ROLO 4,5 M;";;;;1;7,49;749,0
2026;1451044 000029/2026;Homologado/Ratificado;1;3025;MATERIAL DE SEGURANCA, APETRECHOS OPERACIONAIS E POLICIAIS;939846;"MUNICAO PARA ARMAS - IDENTIFICACAO: REAL; CALIBRE: 5,56 X 45MM; CARGA: SS109; ESTOJO: METAL;";;;;1;5840,0;58400,0
2026;1451044 000030/2026;Homologado/Ratificado;1;3041;MATERIAL DE PROTECAO E SEGURANCA;1968343;"ABAFADOR DE RUIDOS - TIPO: CONCHA (PROTECAO); NRR: 25 DB (NIVEL DE ATENUACAO SONORA);";;;;1;37,98;11394,0
2026;1451044 000031/2026;Homologado/Ratificado;1;3041;MATERIAL DE PROTECAO E SEGURANCA;1968343;"ABAFADOR DE RUIDOS - TIPO: CONCHA (PROTECAO); NRR: 25 DB (NIVEL DE ATENUACAO SONORA);";;;;1;37,98;6836,4
2026;1451044 000036/2026;Homologado/Ratificado;1;5214;MOBILIARIO;1367170;"MESA PARA ESCRITORIO - FINALIDADE: FUNCIONARIO; ESTRUTURA: CHAPA DE ACO CARBONO; TAMPO: MDP DE 25 MM, REVESTIDO DE MATERIAL MELAMINICO; TAMPA: SEM TAMPA; GAVETEIRO/GAVETA: GAVETEIRO COM 03 GAVETAS; DIMENSOES: 120(LARG) X 70(PROF) X 75(ALT)CM;";;;;1;516,84;8269,44
2026;1451044 000036/2026;Homologado/Ratificado;2;5214;MOBILIARIO;848638;"GAVETEIRO USO ESCRITORIO - TIPO: VOLANTE; COMPOSICAO: 04 GAVETAS; MATERIA-PRIMA: MADEIRA AGLOMERADA REVESTIDA EM MELAMINICO; ESTRUTURA: BASE EM MADEIRA AGLOMERADA REVESTIDA EM MELAMINICO; DIMENSOES: 47CM LARGURA X 55CM PROFUNDIDADE X 70CM ALTURA;";;;;1;504,57;57520,98
2026;1451044 000036/2026;Homologado/Ratificado;3;5214;MOBILIARIO;1366890;"MESA PARA IMPRESSORA - TAMPO: AGLOMERADO COM ACABAMENTO TIPO FORMICA; TIPO: MESA PLANA, TAMPO UNICO; ESTRUTURA: ACO COM TUBOS DE PEFIL RETANGULAR; DIMENSOES: TAMPO:70X60CM / MESA:68CM(ALT)X50CM(PROF);";;;;1;185,29;15564,36
2026;1451044 000036/2026;Homologado/Ratificado;4;5214;MOBILIARIO;1062131;"ESTANTE PARA ALMOXARIFADO - MATERIA-PRIMA: EM ACO; COMPOSICAO: 06 PRATELEIRAS REGULAVEIS; TIPO: LATERAIS ABERTAS; COLUNA: CHAPA DE ACO 16; DIMENSOES: 1980MM X 50MM X 92MM;";;;;1;509,98;101996,0
2026;1451044 000036/2026;Homologado/Ratificado;5;5214;MOBILIARIO;1367153;"ARQUIVO PARA ESCRITORIO - TIPO: VERTICAL; FINALIDADE: ARQUIVO DE PASTAS SUSPENSAS TAMAMNHO OFICIO; GAVETAS: 04 GAVETAS; MATERIA-PRIMA: ACO CHAPA 22; DIMENSOES: 133CM(ALT.) X 47CM(LARG.) X 71CM(PROF.);";;;;1;940,78;338680,8
2026;1451044 000036/2026;Homologado/Ratificado;6;5214;MOBILIARIO;1367102;"ARMARIO PARA ESCRITORIO - TIPO: ALTO; MATERIA-PRIMA: ACO CHAPA 22 (0,75MM); PRATELEIRAS/SUPORTE: 04 PRATELEIRAS INTERNAS REGULAVEIS DE 5 EM 5 CM; GAVETAS: SEM GAVETAS; PORTAS: 2 PORTAS; ESTRUTURA/BASE: ACO; DIMENSOES: 198 X 90 X 45 (A X L X P);";;;;1;1003,52;312094,72
2026;1451044 000036/2026;Homologado/Ratificado;7;5214;MOBILIARIO;1367153;"ARQUIVO PARA ESCRITORIO - TIPO: VERTICAL; FINALIDADE: ARQUIVO DE PASTAS SUSPENSAS TAMAMNHO OFICIO; GAVETAS: 04 GAVETAS; MATERIA-PRIMA: ACO CHAPA 22; DIMENSOES: 133CM(ALT.) X 47CM(LARG.) X 71CM(PROF.);";;;;1;940,78;3763,12
2026;1451044 000040/2026;Homologado/Ratificado;1;3012;MEDICAMENTOS;1532952;"FLURALANER - PRINCIPIO ATIVO: FLURALANER; CONCENTRACAO/DOSAGEM: 1.000 MG; FORMA FARMACEUTICA: COMPRIMIDO MASTIGAVEL; APRESENTACAO: .; COMPONENTE: .;";;;;1;151,4;52990,0
2026;1451044 000040/2026;Homologado/Ratificado;2;3012;MEDICAMENTOS;1557726;"DELTAMETRINA - PRINCIPIO ATIVO: DELTAMETRINA; CONCENTRACAO/DOSAGEM: 1 G; FORMA FARMACEUTICA: .; APRESENTACAO: COLEIRA 25 G  (65 CM);";;;;1;59,99;20756,54
2026;1451044 000041/2026;Homologado/Ratificado;1;3012;MEDICAMENTOS;1557700;"VACINA USO VETERINARIO - IDENTIFICACAO: VACINA OCTUPLA RECOMBINANTE; ANTIGENO: CINOMOSE,PARVOVIROSE,CORONAVIROSE,ADENOVIROSE...; FORMA FARMACEUTICA: PO LIOFILIZADO PARA SUSPENSAO INJETAVEL; APRESENTACAO: DOSE; VIA DE ADMINISTRACAO: SUBCUTANEA OU INTRAMUSCULAR;";;;;1;21,0;5355,0
2026;1451044 000042/2026;Homologado/Ratificado;1;3012;MEDICAMENTOS;1571087;"SULFADIAZINA DE PRATA + ASSOCIACOES - PRINCIPIO ATIVO (1): SULFADIAZINA DE PRATA; PRINCIPIO ATIVO (2): ALUMINIO + DDVP + CIPERMETRINA; CONCENTRACAO/DOSAGEM: 0,1 G + 5 G + 1,6 G + 0,4 G; FORMA FARMACEUTICA: SOLUCAO TOPICA; APRESENTACAO: FRASCO AEROSSOL 500 ML; COMPONENTE: .;";;;;1;30,98;3562,7
2026;1451044 000042/2026;Homologado/Ratificado;2;3012;MEDICAMENTOS;1570234;"CITRONELA - PRINCIPIO ATIVO: CITRONELA; FORMA FARMACEUTICA: XAMPU; APRESENTACAO: FRASCO 500 ML;";;;;1;19,9;4875,5
2026;1451044 000042/2026;Homologado/Ratificado;3;3012;MEDICAMENTOS;1528530;"CIPERMETRINA - PRINCIPIO ATIVO: CIPERMETRINA; CONCENTRACAO/DOSAGEM: 15 G/100 ML; FORMA FARMACEUTICA: SOLUCAO PARA PULVERIZACAO; APRESENTACAO: FRASCO; COMPONENTE: .;";;;;1;7,9;1200,8
2026;1451044 000042/2026;Homologado/Ratificado;4;3012;MEDICAMENTOS;1570986;"AMITRAZ - PRINCIPIO ATIVO: AMITRAZ; CONCENTRACAO/DOSAGEM: 12,5%; FORMA FARMACEUTICA: SOLUCAO; APRESENTACAO: FRASCO 1 L; COMPONENTE: .;";;;;1;112,62;8221,26
2026;1451044 000042/2026;Homologado/Ratificado;5;3012;MEDICAMENTOS;1571176;"NITENPIRAM - PRINCIPIO ATIVO: NITENPIRAM; CONCENTRACAO/DOSAGEM: 11,4 MG/100 G; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";;;;1;9,99;499,5
2026;1451044 000045/2026;Homologado/Ratificado;1;3009;FORRAGENS E OUTROS ALIMENTOS PARA ANIMAIS;1842501;"RACAO PARA CAES - TIPO: ALIMENTO COMPLETO, SECO, SUPER PREMIUM, EXTRUSADO; INDICACAO: ADULTOS DE GRANDE PORTE EM TRABALHO INTENSO; COMPOSICAO BASICA: PREMIX VITAMINICO/MINERAL CONDROITINA,GLICOSAMINA; UMIDADE: MAXIMO 11%; PROTEINA BRUTA: MINIMO 24%; EXTRATO ETEREO: MINIMO 14%; MATERIA FIBROSA: MAXIMO 2,8%; MATERIAL MINERAL: MAXIMO 7,5%; CALCIO: MAXIMO 1,75%; FOSFORO: MINIMO 0,45%;";;;;1;14,26;57040,0
2026;1451044 000045/2026;Homologado/Ratificado;2;3009;FORRAGENS E OUTROS ALIMENTOS PARA ANIMAIS;1842510;"RACAO PARA CAES - TIPO: ALIMENTO COMPLETO, SECO, SUPER PREMIUM, EXTRUSADO; INDICACAO: FILHOTES DE GRANDE PORTE EM TRABALHO INTENSO; COMPOSICAO BASICA: PREMIX VITAMINICO/MINERAL CONDROITINA,GLICOSAMINA; UMIDADE: MAXIMO 12%; PROTEINA BRUTA: MINIMO 28%; EXTRATO ETEREO: MINIMO 14%; MATERIA FIBROSA: MAXIMO 4,2%; MATERIAL MINERAL: MAXIMO 9,8%; CALCIO: MAXIMO 2,2%; FOSFORO: MINIMO 0,65%;";;;;1;15,72;363446,4
2026;1451044 000046/2026;Homologado/Ratificado;1;3008;PRODUTOS ALIMENTICIOS;1693557;"AGUA MINERAL NATURAL -  COMPOSICAO: SEM GAS; APRESENTACAO: GARRAFA 500-510 ML; CARACTERISTICAS GERAIS: EMBALAGEM DESCARTAVEL;";;;;1;1,0;1000,0
2026;1451044 000047/2026;Homologado/Ratificado;1;3010;MATERIAL MEDICO E HOSPITALAR;1669370;"HIGIENIZADOR ANTISSEPTICO DE MAOS ASPECTO FISICO: GEL; COMPOSICAO (1): ALCOOL ETILICO HIDRATADO; COMPOSICAO (2): AGENTE HIDRATANTE; CONCENTRACAO: .; GRAU INPM: DE 62 A 74 GRAUS; GRAU GL: DE 70 A 84 GRAUS; APRESENTACAO: FRASCO COM VALVULA TIPO PUMP 500 ML;";;;;1;5,46;87360,0
2026;1451044 000047/2026;Homologado/Ratificado;2;3022;FERRAMENTAS, FERRAGENS E UTENSILIOS;1787551;"DISPENSADOR DE SABONETE/ALCOOL - MODELO: PARA REFIL BOLSA; MATERIA-PRIMA: PLASTICO OU SIMILAR; VALVULA: PARA SPRAY; CAPACIDADE: 500 ML; VISOR: COM VISOR; FIXACAO: COM ADAPTADOR PARA PAREDE;";;;;1;37,28;782,88
2026;1451044 000047/2026;Homologado/Ratificado;3;3010;MATERIAL MEDICO E HOSPITALAR;1264303;"DETERGENTES ENZIMATICOS - IDENTIFICACAO: LIQUIDO; TIPO: CONCENTRADO, BIODEGRADAVEL, NAO CORROSIVO; BASE: ALCOOL ISOPROPILICO; COMPOSICAO (1): 05 ENZIMAS; COMPOSICAO (2): LIPASE, AMILASE, PROTEASE, CARBOHIDRASE, PEPTIDASE; APLICACAO: ESTERILIZACAO DE INSTRUMENTAL CIRURGICO;";;;;1;60,0;25140,0
2026;1451044 000047/2026;Homologado/Ratificado;4;3010;MATERIAL MEDICO E HOSPITALAR;1669664;"ALCOOL ETILICO HIDRATADO ASPECTO FISICO: SOLUCAO AQUOSA; GRAU INPM: 70; GRAU GL: 77; APRESENTACAO: ALMOTOLIA 250 ML;";;;;1;2,38;5426,4
2026;1451044 000047/2026;Homologado/Ratificado;5;3010;MATERIAL MEDICO E HOSPITALAR;1669370;"HIGIENIZADOR ANTISSEPTICO DE MAOS ASPECTO FISICO: GEL; COMPOSICAO (1): ALCOOL ETILICO HIDRATADO; COMPOSICAO (2): AGENTE HIDRATANTE; CONCENTRACAO: .; GRAU INPM: DE 62 A 74 GRAUS; GRAU GL: DE 70 A 84 GRAUS; APRESENTACAO: FRASCO COM VALVULA TIPO PUMP 500 ML;";;;;1;5,46;546,0
2026;1451044 000047/2026;Homologado/Ratificado;6;3022;FERRAMENTAS, FERRAGENS E UTENSILIOS;1787551;"DISPENSADOR DE SABONETE/ALCOOL - MODELO: PARA REFIL BOLSA; MATERIA-PRIMA: PLASTICO OU SIMILAR; VALVULA: PARA SPRAY; CAPACIDADE: 500 ML; VISOR: COM VISOR; FIXACAO: COM ADAPTADOR PARA PAREDE;";;;;1;37,28;372,8
2026;1451977 000001/2026;Homologado/Ratificado;1;5220;EQUIPAMENTOS DE SEGURANCA ELETRONICA;2025981;"CAMERA DE MONITORAMENTO - IDENTIFICACAO: CAMERA IP RESOLUCAO MINIMA DE 4MP; SISTEMA: DIGITAL, COM RECURSOS DE IA; TIPO TRANSMISSAO: ETHERNET MINIMO 10/100; CONECTOR RJ-45; ANGULO VISAO: HORIZ - 75 A 105 / VERT - 40 A 55 GRAUS; SENSIBILIDADE: INFERIOR A 0,01 LUX, COLORIDO; 0 LUX COM IR LIGADO; ACESSORIOS: INJETOR POE E CARTAO SD (MINIMO 256GB);";;;;1;1300,0;11700,0
