ano_criacao_processo;numero_processo_formatado;situacao_item_processo;codigo_elemento_item_despesa;nome_elemento_item_despesa;codigo_item_material_servico_formatado;item_material_servico;unnamed_7;unnamed_8;unnamed_9;quantidade_item_pedido;valor_unitario_referencia_item_pedido;valor_total_referencia_item_pedido
2026;0501044 000009/2026;Homologado/Ratificado;3998;SERVICOS DE SAUDE PRESTADOS CONTRATUALMENTE POR PESSOA JURIDICA;00006275-8;EXAMES DE DOPPLER COLORIDO DE ARTERIAS OU VEIAS CERVICAIS BILATERAL, INCLUINDO IMAGENS IMPRESSAS E LAUDOS MEDICOS;;;;1;150,0;900,0
2026;0501044 000009/2026;Homologado/Ratificado;3998;SERVICOS DE SAUDE PRESTADOS CONTRATUALMENTE POR PESSOA JURIDICA;00013129-6;EXAME RESSONANCIA MAGNETICA, PARTES DO CORPO, PACIENTE ADULTO CRITICO, INCLUINDO IMAGENS IMPRESSAS E LAUDOS MEDICOS;;;;1;400,0;3600,0
2026;0501044 000009/2026;Homologado/Ratificado;3998;SERVICOS DE SAUDE PRESTADOS CONTRATUALMENTE POR PESSOA JURIDICA;00013130-0;ADMINISTRACAO CONTRASTE PARAMAGNETICO EXAME DE RESSONANCIA MAGNETICA, PARTES DO CORPO, PACIENTES ADULTOS CRITICOS.;;;;1;100,0;600,0
2026;0501044 000009/2026;Homologado/Ratificado;3998;SERVICOS DE SAUDE PRESTADOS CONTRATUALMENTE POR PESSOA JURIDICA;00013131-8;ANESTESIA GERAL/SEDACAO EXAME RESSONANCIA MAGNETICA DIVERSAS PARTES DO CORPO PARA PACIENTES ADULTOS CRITICOS;;;;1;450,0;900,0
2026;0501044 000010/2026;Homologado/Ratificado;3008;PRODUTOS ALIMENTICIOS;00164508-0;"MODULO NUTRICIONAL - IDENTIFICACAO: PROTEINA; COMPOSICAO: 100% PROTEINA SORO DO LEITE; ASPECTO FISICO: PO SOLUVEL; INDICACAO: NUTRICAO ENTERAL E ORAL;";;;;1;0,25;900,0
2026;0501044 000010/2026;Homologado/Ratificado;3008;PRODUTOS ALIMENTICIOS;00164513-7;"MODULO NUTRICIONAL - IDENTIFICACAO: ESPESSANTE; COMPOSICAO: ESPESSANTE A BASE DE GOMA XANTANA; ASPECTO FISICO: PO SOLUVEL; INDICACAO: NUTRICAO ENTERAL E ORAL;";;;;1;0,2078;51,95
2026;0501044 000010/2026;Homologado/Ratificado;3008;PRODUTOS ALIMENTICIOS;00164531-5;"FORMULA NUTRICIONAL - IDENTIFICACAO: PARA LACTENTES (DE PARTIDA); FAIXA ETARIA: 0 A 6 MESES; INDICACAO: RISCO NUTRICIONAL, MANUTENCAO OU GANHO DE PESO; FONTE PROTEICA: MAIOR OU IGUAL A 50% DE PROTEINAS DO SORO DO LEITE; ESTRUTURA DA PROTEINA: INTACTA; NUTRIENTE ESSENCIAL: DHA + PREBIOTICO; LACTOSE: COM LACTOSE; ASPECTO FISICO: PO SOLUVEL;";;;;1;0,0295;23,6
2026;0501044 000010/2026;Homologado/Ratificado;3008;PRODUTOS ALIMENTICIOS;00164536-6;"FORMULA NUTRICIONAL - IDENTIFICACAO: PARA LACTENTES (DE SEGUIMENTO); FAIXA ETARIA: DE 6 A 12 MESES; INDICACAO: RISCO NUTRICIONAL, MANUTENCAO OU GANHO DE PESO; FONTE PROTEICA: MAIOR OU IGUAL A 50% DE PROTEINAS DO SORO DO LEITE; ESTRUTURA DA PROTEINA: INTACTA; NUTRIENTE ESSENCIAL: DHA + ARA + PREBIOTICO; LACTOSE: COM LACTOSE; ASPECTO FISICO: PO SOLUVEL;";;;;1;0,0295;188,8
2026;0501044 000010/2026;Homologado/Ratificado;3008;PRODUTOS ALIMENTICIOS;00164542-0;"FORMULA NUTRICIONAL - IDENTIFICACAO: PARA NECESSIDADE DIETOTERAPICA ESPECIFICA; FAIXA ETARIA: DE 0 A 36 MESES; INDICACAO: ALERGIA APLV OU OUTRAS ALERGIAS ALIMENTARES; FONTE PROTEICA: 100% SORO DO LEITE E/OU CASEINA; ESTRUTURA DA PROTEINA: EXTENSAMENTE HIDROLISADA; NUTRIENTE ESSENCIAL: DHA + ARA; LACTOSE: ISENTA; ASPECTO FISICO: PO SOLUVEL;";;;;1;0,17;1224,0
2026;0501044 000010/2026;Homologado/Ratificado;3008;PRODUTOS ALIMENTICIOS;00164551-0;"COMPLEMENTO E SUPLEMENTO NUTRICIONAL - IDENTIFICACAO: SUPLEMENTO; INDICACAO: CONTROLE GLICEMICO; DENSIDADE CALORICA: NORMOCALORICO; DENSIDADE PROTEICA: NORMOPROTEICO OU HIPERPROTEICO; FIBRAS: COM FIBRAS; LACTOSE: SEM RESTRICAO; SACAROSE: ISENTO; IMUNOMODULADOR: SEM RESTRICAO; ASPECTO FISICO: LIQUIDO HOMOGENEO; APRESENTACAO: EMBALAGEM MENOR OU IGUAL A 350 ML;";;;;1;0,0396;475,2
2026;0501044 000010/2026;Homologado/Ratificado;3008;PRODUTOS ALIMENTICIOS;00164558-7;"COMPLEMENTO E SUPLEMENTO NUTRICIONAL - IDENTIFICACAO: SUPLEMENTO HIPERCALORICO E HIPERPROTEICO; INDICACAO: RISCO NUTRICIONAL/DESNUTRICAO; DENSIDADE CALORICA: HIPERCALORICO; DENSIDADE PROTEICA: HIPERPROTEICO; FIBRAS: SEM RESTRICAO; LACTOSE: SEM RESTRICAO; SACAROSE: SEM RESTRICAO; IMUNOMODULADOR: ISENTO; ASPECTO FISICO: LIQUIDO HOMOGENEO; APRESENTACAO: EMBALAGEM MENOR OU IGUAL A 350 ML;";;;;1;0,037;17404,8
2026;0501044 000010/2026;Homologado/Ratificado;3008;PRODUTOS ALIMENTICIOS;00164568-4;"COMPLEMENTO E SUPLEMENTO NUTRICIONAL - IDENTIFICACAO: COMPLEMENTO EM PO COM FIBRAS; INDICACAO: RISCO NUTRICIONAL/DESNUTRICAO; DENSIDADE CALORICA: NORMOCALORICO OU HIPERCALORICO; DENSIDADE PROTEICA: HIPERPROTEICO; FIBRAS: COM FIBRAS; LACTOSE: SEM RESTRICAO; SACAROSE: ISENTO; IMUNOMODULADOR: SEM RESTRICAO; ASPECTO FISICO: PO SOLUVEL; APRESENTACAO: LATA OU POTE;";;;;1;0,06;72,0
2026;0501044 000010/2026;Homologado/Ratificado;3008;PRODUTOS ALIMENTICIOS;00164570-6;"DIETA ENTERAL - IDENTIFICACAO: PADRAO SEM FIBRAS EM SISTEMA FECHADO; DENSIDADE CALORICA: NORMOCALORICA; DENSIDADE PROTEICA: NORMOPROTEICA; FONTE PROTEICA: MAIOR OU IGUAL 50% PROTEINAS ALTO VALOR BIOLOGICO; TIPO DE PROTEINA: POLIMERICA; FIBRAS: ISENTA; CARACTERISTICA ESPECIAL: ISO-OSMOLAR; ARGININA: ISENTA; IMUNOMODULADOR: ISENTA; SACAROSE: ISENTA; LACTOSE: ATE 100 MG/100 ML; ASPECTO FISICO: LIQUIDO HOMOGENEO; SISTEMA: FECHADO;";;;;1;0,0223;15699,2
2026;0501044 000010/2026;Homologado/Ratificado;3008;PRODUTOS ALIMENTICIOS;00164584-6;"DIETA ENTERAL - IDENTIFICACAO: HIPERPROTEICA COM FIBRAS EM SISTEMA FECHADO; DENSIDADE CALORICA: NORMOCALORICA OU HIPERCALORICA ATE 1.25 KCAL/ML; DENSIDADE PROTEICA: MAIOR OU IGUAL A 20% DO VALOR CALORICO TOTAL (VCT); FONTE PROTEICA: MAIOR OU IGUAL 50% PROTEINAS ALTO VALOR BIOLOGICO; TIPO DE PROTEINA: POLIMERICA; FIBRAS: COM FIBRAS; CARACTERISTICA ESPECIAL: ISENTA; ARGININA: ISENTA; IMUNOMODULADOR: ISENTA; SACAROSE: ISENTA; LACTOSE: ATE 100 MG/100 ML; ASPECTO FISICO: LIQUIDO HOMOGENEO; SISTEMA: F";;;;1;0,0275;25080,0
2026;0501044 000010/2026;Homologado/Ratificado;3008;PRODUTOS ALIMENTICIOS;00164585-4;"DIETA ENTERAL - IDENTIFICACAO: HIPERPROTEICA SEM FIBRAS EM SISTEMA FECHADO; DENSIDADE CALORICA: HIPERCALORICA IGUAL OU MAIOR A 1,5 KCAL/ML; DENSIDADE PROTEICA: MAIOR OU IGUAL A 20% DO VALOR CALORICO TOTAL (VCT); FONTE PROTEICA: MAIOR OU IGUAL 50% PROTEINAS ALTO VALOR BIOLOGICO; TIPO DE PROTEINA: POLIMERICA; FIBRAS: ISENTA; CARACTERISTICA ESPECIAL: ISENTA; ARGININA: ISENTA; IMUNOMODULADOR: ISENTA; SACAROSE: ISENTA; LACTOSE: ATE 100 MG/100 ML; ASPECTO FISICO: LIQUIDO HOMOGENEO; SISTEMA: FECHADO;";;;;1;0,0279;14061,6
2026;0501044 000010/2026;Homologado/Ratificado;3008;PRODUTOS ALIMENTICIOS;00164587-0;"DIETA ENTERAL - IDENTIFICACAO: PARA CONTROLE GLICEMICO EM SISTEMA FECHADO; DENSIDADE CALORICA: NORMOCALORICA; DENSIDADE PROTEICA: NORMOPROTEICA OU HIPERPROTEICA; FONTE PROTEICA: MAIOR OU IGUAL 50% PROTEINAS ALTO VALOR BIOLOGICO; TIPO DE PROTEINA: POLIMERICA; FIBRAS: MAIOR OU IGUAL A 60% DE FIBRAS SOLUVEIS; CARACTERISTICA ESPECIAL: HIPERLIPIDICA; ARGININA: ISENTA; IMUNOMODULADOR: ISENTA; SACAROSE: ISENTA; LACTOSE: ATE 100 MG/100 ML; ASPECTO FISICO: LIQUIDO HOMOGENEO; SISTEMA: FECHADO;";;;;1;0,026;3744,0
2026;0501044 000010/2026;Homologado/Ratificado;3008;PRODUTOS ALIMENTICIOS;00164589-7;"DIETA ENTERAL - IDENTIFICACAO: RENAL DIALITICA EM SISTEMA FECHADO; DENSIDADE CALORICA: HIPERCALORICA; DENSIDADE PROTEICA: NORMOPROTEICA; FONTE PROTEICA: MAIOR OU IGUAL 50% PROTEINAS ALTO VALOR BIOLOGICO; TIPO DE PROTEINA: POLIMERICA; FIBRAS: SEM RESTRICAO; CARACTERISTICA ESPECIAL: RENAL DIALITICA; ARGININA: ACRESCIDA DE ARGININA; IMUNOMODULADOR: ACRESCIDA DE IMUNOMODULADOR; SACAROSE: ISENTA; LACTOSE: ATE 100 MG/100 ML; ASPECTO FISICO: LIQUIDO HOMOGENEO; SISTEMA: FECHADO;";;;;1;0,0606;5454,0
2026;0501044 000010/2026;Homologado/Ratificado;3008;PRODUTOS ALIMENTICIOS;00164596-0;"DIETA ENTERAL - IDENTIFICACAO: OLIGOMERICA PEDIATRICA EM SISTEMA FECHADO; DENSIDADE CALORICA: NORMOCALORICA; DENSIDADE PROTEICA: NORMOPROTEICA OU HIPERPROTEICA; FONTE PROTEICA: MAIOR OU IGUAL 50% PROTEINAS ALTO VALOR BIOLOGICO; TIPO DE PROTEINA: OLIGOMERICA; FIBRAS: ISENTA; CARACTERISTICA ESPECIAL: PEDIATRICA; ARGININA: ISENTA; IMUNOMODULADOR: ISENTA; SACAROSE: ISENTA; LACTOSE: ATE 100 MG/100 ML; ASPECTO FISICO: LIQUIDO HOMOGENEO; SISTEMA: FECHADO;";;;;1;0,09;720,0
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00000302-6;"DOSADOR ORAL - APLICACAO: ADMINISTRACAO DE MEDICAMENTOS ETC; IDENTIFICACAO: DESCARTAVEL; TIPO: -; MATERIA-PRIMA: -; VOLUME: 5ML; GRADUACAO: -; BICO: -; TAMPA: -; ESTERIL: -;";;;;1;0,3755;1802,4
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00000303-4;"DOSADOR ORAL - APLICACAO: ADMINISTRACAO DE MEDICAMENTOS ETC; IDENTIFICACAO: DESCARTAVEL; TIPO: -; MATERIA-PRIMA: -; VOLUME: 3ML; GRADUACAO: -; BICO: --; TAMPA: -; ESTERIL: -;";;;;1;0,3621;2607,12
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00000304-2;"DOSADOR ORAL - APLICACAO: ADMINISTRACAO DE MEDICAMENTOS ETC; IDENTIFICACAO: DESCARTAVEL; TIPO: -; MATERIA-PRIMA: -; VOLUME: 10ML; GRADUACAO: -; BICO: -; TAMPA: -; ESTERIL: -;";;;;1;0,54;2592,0
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00003631-5;"MICRONEBULIZADOR - APLICACAO: TRATAMENTO DE DOENCAS RESPIRATORIAS; MASCARA: MASCARA FACIAL ADULTO; BOCAL: PLASTICO ATOXICO;";;;;1;5,81;58,1
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00012524-5;"MASCARA DESCARTAVEL - IDENTIFICACAO: CIRURGICA; FORMATO: RETANGULAR COM PREGAS; CAMADAS: 03 CAMADAS; MATERIA-PRIMA: FIBRA SINTETICA; GRAMATURA: MINIMA 40 G; FILTRO: COM FILTRO; TIPO FIXACAO: ELASTICO OU 4 TIRAS LATERAIS; AJUSTE NASAL: SIM; ESTERIL: NAO;";;;;1;0,07;1750,0
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00015495-4;"DRENO DESCARTAVEL - FINALIDADE: SUCCAO CONTINUA DE RESIDUOS ORGANICOS; AGULHA: 3,2MM;";;;;1;15,41;416,07
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00016376-7;"PAPEL PARA ECG - TIPO: TERMORREAGENTE; COMPATIBILIDADE: -; APRESENTACAO: ROLO DE 48MM X 30 METROS;";;;;1;3,4;272,0
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00022925-3;"CURATIVO DE POLIURETANO - COMPOSICAO: TRANSPARENTE ESTERIL; APRESENTACAO: 6 X 7CM;";;;;1;1,34;134,0
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00031263-0;"GEL PARA CURATIVO COM HIDROCOLOIDES - IDENTIFICAO: GEL AMORFO, TRANSPARENTE, VISCOSO E ESTERIL; COMPOSICAO: CONSTITUIDO DE AGUA, PROPILENOGLICOL,GOMA GUAR E HIDROCOLOIDES NATURAIS;";;;;1;16,0;1920,0
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00043464-7;"GEL - APLICACAO: PARA USO EM ULTRASSONOGRAFIA, ELETROCARDIOGRAMA;";;;;1;1,785;321,3
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00043713-1;"TALA ORTOPEDICA PARA IMOBILIZACAO - MATERIA PRIMA: TELA ARAMADA FORRADA EM E.V.A.; FINALIDADE: IMBOLIZACAO DE MEMBROS INFERIORES; MEDIDAS: 53 X 8 CM;";;;;1;7,7;292,6
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00055387-5;"CURATIVO DE POLIURETANO - COMPOSICAO: TRANSPARENTE, NAO ESTERIL, COBERTURA SECUNDARIA; APRESENTACAO: 15CM X 10M (L X C);";;;;1;104,0;3328,0
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00058376-6;"SERINGA DESCARTAVEL - MATERIA-PRIMA: POLIPROPILENO; CAPACIDADE: 10ML SEM AGULHA C/ BICO LUER LOCK;";;;;1;0,174;15442,5
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00078370-6;"MANTA TERMICA - TIPO DA MANTA: TIPO ADULTO, PARA TODO O CORPO; FINALIDADE: PACIENTE EM ESTADO DE HIPOTERMIA GRAVE,; MEDIDAS APROXIMADAS: 2,10 X 1,20 METROS;";;;;1;42,5;18700,0
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00081106-8;"DISPOSITIVO P/INCONTINENCIA URINARIA MASCULINO - MATERIA PRIMA: NAO LATEX; TAMANHO: 25MM;";;;;1;7,1;8094,0
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00081107-6;"DISPOSITIVO P/INCONTINENCIA URINARIA MASCULINO - MATERIA PRIMA: NAO LATEX; TAMANHO: 30MM;";;;;1;8,2;15744,0
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00081108-4;"DISPOSITIVO P/INCONTINENCIA URINARIA MASCULINO - MATERIA PRIMA: NAO LATEX; TAMANHO: 35MM;";;;;1;8,2;67240,0
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00093517-4;"DISPOSITIVO INTRAVENOSO PARA ACESSO PERIFERICO - CATETER: EXTERNO 18 G; MATERIA-PRIMA: POLIURETANO, RADIOPACO, FLEXIVEL, ATOXICO; AGULHA: COM BISEL TRIFACETADO; EMPUNHADURA: COLORIDA; CAMARA DE REFLUXO: TRANSPARENTE; CANULA: TRANSPARENTE; MANDRIL: SIM; SISTEMA SEGURANCA: SIM;";;;;1;2,1459;5150,16
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00093518-2;"DISPOSITIVO INTRAVENOSO PARA ACESSO PERIFERICO - CATETER: EXTERNO 20 G; MATERIA-PRIMA: POLIURETANO, RADIOPACO, FLEXIVEL, ATOXICO; AGULHA: COM BISEL TRIFACETADO; EMPUNHADURA: COLORIDA; CAMARA DE REFLUXO: TRANSPARENTE; CANULA: TRANSPARENTE; MANDRIL: SIM; SISTEMA SEGURANCA: SIM;";;;;1;2,0498;10044,02
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00093519-0;"DISPOSITIVO INTRAVENOSO PARA ACESSO PERIFERICO - CATETER: EXTERNO 22 G; MATERIA-PRIMA: POLIURETANO, RADIOPACO, FLEXIVEL, ATOXICO; AGULHA: COM BISEL TRIFACETADO; EMPUNHADURA: COLORIDA; CAMARA DE REFLUXO: TRANSPARENTE; CANULA: TRANSPARENTE; MANDRIL: SIM; SISTEMA SEGURANCA: SIM;";;;;1;2,04;12138,0
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00109604-4;"PULSEIRA P/IDENTIFICACAO DE PACIENTE - MODELO: ADULTO/PEDIATRICO; COR: AMARELA; MATERIA-PRIMA: MATERIAL ANTIALERGICO E RESISTENTE; DIMENSOES: 2 CM X 21CM (L X C); FECHO: LACRE INVIOLAVEL; REGULAGEM: -; DETALHES: SISTEMA DE ADESIVO C/ CORTE DE SEGURANCA NO LACRE;";;;;1;0,14;700,0
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00109606-0;"PULSEIRA P/IDENTIFICACAO DE PACIENTE - MODELO: ADULTO/PEDIATRICO; COR: VERDE; MATERIA-PRIMA: MATERIAL ANTIALERGICO E RESISTENTE; DIMENSOES: 2 CM X 21CM (L X C ); FECHO: LACRE INVIOLAVEL; REGULAGEM: .; DETALHES: SISTEMA DE ADESIVO C/ CORTE DE SEGURANCA NO LACRE;";;;;1;0,1299;1039,2
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00113605-4;"PLACA ELETROCIRURGICA UNIVERSAL AUTO-ADESIVA - TIPO: BIPARTIDA, DESCARTAVEL; ADAPTACAO: ADAPTAVEL A QUALQUER EQUIPAMENTO DE BISTURI;";;;;1;5,13;4617,0
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00143904-9;"MASCARA FACIAL ANATOMICA - TIPO: ADULTO; NUMERO/TAMANHO: 5; MATERIA-PRIMA: COXIM DE SILICONE MACIO E INFLAVEL;";;;;1;8,57;257,1
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00143905-7;"MASCARA FACIAL ANATOMICA - TIPO: ADULTO; NUMERO/TAMANHO: 6; MATERIA-PRIMA: COXIM DE SILICONE MACIO E INFLAVEL;";;;;1;25,8;438,6
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00160340-0;"DISPOSITIVO FIXACAO USO MEDICO-HOSPITALAR - IDENTIFICACAO: FIXADOR PARA TUBO ENDOTRAQUEAL; TIPO: EM MATERIAL SEM LATEX, TAMANHO ADULTO;";;;;1;78,95;6631,8
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00163800-9;"CURATIVO - APRESENTACAO: TELA DE MALHA IMPREGNADA COM PETROLATUM; MEDIDA: 7,5 CM X 20 CM, APROXIMADAMENTE;";;;;1;4,11;4882,68
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00166739-4;"DISPOSITIVO FIXACAO USO MEDICO-HOSPITALAR - IDENTIFICACAO: FIXACAO DE SONDAS, TUBOS E DRENOS ; TIPO: DESCARTAVEL;";;;;1;10,37;2011,78
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00166891-9;"AVENTAL PARA USO MEDICO/ODONTOLOGICO - TIPO: CIRURGICO DESCARTAVEL, MANGA LONGA, COM REFORCO; MATERIA-PRIMA: NAO TECIDO - SMS, 100% POLIPROPILENO; GRAMATURA/COMPOSICAO: NAO INFERIOR A 40 G/M2; COMPRIMENTO: 130 CM X 150 LARGURA; MEDIDAS APROXIMADAS;";;;;1;12,5;23125,0
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00167247-9;"LUVA CIRURGICA DESCARTAVEL ESTERIL COMPOSICAO: BORRACHA NAO-NATURAL; PO: ISENTA DE PO; TAMANHO: 8.0; FORMATO: ANATOMICO; SUPERFICIE: TEXTURIZADA E ANTIDERRAPANTE; APRESENTACAO: PAR EMBALADO INDIVIDUALMENTE;";;;;1;4,8098;240,49
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00167258-4;"LUVA DESCARTAVEL PROCEDIMENTOS NAO CIRURGICOS - COMPOSICAO: LATEX DE BORRACHA NATURAL; ESTERIL: NAO; TAMANHO: P; PO: BIOABSORVIVEL; FORMATO: AMBIDESTRA; TEXTURA: LISA; APRESENTACAO: EMBALAGEM 100 UNIDADES;";;;;1;18,98;1518,4
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00194120-8;"MASCARA DE TRAQUEOSTOMIA - MATERIA-PRIMA: PVC; TAMANHO: ADULTO; CONECTOR: GIRATORIO; AJUSTE: ELASTICO; FINALIDADE: OXIGENIOTERAPIA;";;;;1;12,75;561,0
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00194958-6;"SOLUCAO PROTETORA CUTANEA - APRESENTACAO: CREME BARREIRA; COMPONENTE: CICLOMETICONA E/OU DIMETICONA, AGENTES EMOLIENTES;";;;;1;15,28;2750,4
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00194959-4;"CURATIVO - APRESENTACAO: SOLUCAO PARA LIMPEZA, DESCONTAMINACAO E HIDRATACAO; MEDIDA: FRASCO 350 ML;";;;;1;46,1416;22609,38
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00195785-6;"CURATIVO DE POLIURETANO - COMPOSICAO: ESPUMA DE POLIURETANO REVESTIDA POR SILICONE; APRESENTACAO: 10CM X 20CM APROXIMADAMENTE, SEM BORDA ADESIVA;";;;;1;29,46;4124,4
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00195787-2;"CURATIVO DE POLIURETANO - COMPOSICAO: ESPUMA DE POLIURETANO REVESTIDA POR SILICONE; APRESENTACAO: 20CM X 20CM APROXIMADAMENTE, SEM BORDA ADESIVA;";;;;1;64,78;11012,6
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00195790-2;"CURATIVO DE POLIURETANO - COMPOSICAO: ESPUMA DE POLIURETANO REVESTIDA POR SILICONE; APRESENTACAO: SACRAL 23X25CM APROX, C BORDA ADESIVA DE SILICONE;";;;;1;76,45;24464,0
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00195796-1;"CURATIVO - APRESENTACAO: PLACA ESTERIL DE HIDROFIBRA COM PRATA; MEDIDA: 20CM X 30CM;";;;;1;177,6697;95053,28
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00195797-0;"CURATIVO - APRESENTACAO: PLACA ESTERIL DE HIDROFIBRA COM PRATA; MEDIDA: 15CM X 15CM;";;;;1;67,2832;49116,73
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00195799-6;"DISPOSITIVO FIXACAO USO MEDICO-HOSPITALAR - IDENTIFICACAO: FIXACAO DE CATETER INTRAVENOSO APROX 7,5 X 7,5 CM; TIPO: ESTERIL;";;;;1;1,65;34650,0
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00198812-3;"FILTRO DE AR PARA CIRCUITO RESPIRATORIO -  APLICACAO: PACIENTE PEDIATRICO; MEMBRANA: MEMBRANA MISTA (HIDROFOBICO E  HIGROSCOPICO); TIPO: BIDIRECIONAL; TIPO DE FILTRACAO: ELETROSTATICA; ESPACO MORTO: ATE 35 ML; CAPACIDADE UMIDIFICACAO: MINIMA 30 MG/H2O/L; CAPACIDADE DE FILTRACAO: MAIOR QUE 99,999%; ESTERIL: SIM; ACESSORIOS: TUBO CORRUGADO EXTENSOR 145MM C/ CONEXAO UNIVERSAL;";;;;1;5,55;666,0
2026;0501044 000010/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00198954-5;"CURATIVO - APRESENTACAO: NAO ADESIVO 100% COMPOSTO POR ESPUMA POLIURETANO;; MEDIDA: APROXIMADAMENTE 10 X 10 CM;";;;;1;22,5;2587,5
2026;0501044 000013/2026;Homologado/Ratificado;3021;MATERIAL P/ MANUT. E REPAROS DE BENS DE DOMINIO PUB. OU DE TERCEIROS;00179568-6;"PORTA RADIOLOGICA - ESTRUTURA EXTERNA: MADEIRA SOLIDA; ESTRUTURA INTERNA: FOLHA DE CHUMBO; ACABAMENTO: ACO INOX ESCOVADO AISI 304 (CHAPA 22); VISOR: PLUMBIFERO (VIDRO) COM ACABAMENTO EM ACO INOX; DIMENSOES: 210 CM X 120 CM (A X L); COMPONENTES: BATENTES, DOBRADICAS, FECHADURA, MACANETA;";;;;1;8092,7025;16185,4
2026;0501044 000014/2026;Homologado/Ratificado;3024;PECAS E ACESSORIOS P/ EQUIP.  E OUTROS MATERIAIS PERMANENTES;00060922-6;COMPONENTES,ACES.P/EQUIPAMENTO MEDICO-HOSPITALAR -;;;;2;264875,26;529750,52
2026;0501044 000014/2026;Homologado/Ratificado;3921;REPAROS DE EQUIPAMENTOS, INSTALACOES E MATERIAL PERMANENTE;00001075-8;MANUTENCAO, REPARO, CONSERVACAO E ADAPTACAO EM EQUIPAMENTOS E INSTRUMENTOS HOSPITALARES;;;;1;1112698,96;1112698,96
2026;0501044 000015/2026;Homologado/Ratificado;3010;MATERIAL MEDICO E HOSPITALAR;00000195-3;"COMADRE EM PLASTICO USO HOSPITALAR - CAPACIDADE: MINIMA DE 2 LITROS; MODELO: COM ALCA;";;;;1;18,97;9485,0
